id,true_error,text,meta.Binary,true_label,given_label
2811,0,"I'm sorry, but your example only makes me more confused. Why don't you first put the first `r` into the first container, the second `b` into the second container, and the next two `r` into the first container, getting the sum of `0`?",1,16.0,11.0
2812,0,"Also, one can probably implement it using the language-level recursion, meaning that the second stack will be present *implicitly* as the ""stack"" of local contexts of nested function calls. Is this allowed?",0,14.0,18.0
2813,1,what have you tried? What did you find when you searched?,0,17.0,2.0
2814,0,Nope. I can debug in my local IIS but I don't see the files anywhere?,-1,12.0,8.0
2815,0,"I've seen this happen when my application crashes. If you run your app without breakpoints, do you experience a crash?",1,20.0,13.0
2816,0,"A agree with vsz. But if you want to apply this to dark car segmentation, what about negating the image and running the same approach?",1,17.0,13.0
2817,0,"@David, No, I don't. Why do you ask?",-1,13.0,9.0
2818,0,"@OMG Ponies: I believe you. :)  So, am I misunderstanding that I should be able to access the information from within both tables or am I horribly misunderstanding *how* to set up the tables?",1,19.0,11.0
2819,0,"@TheHorse: I posted a DP solution paper which solves it in O(f(n)*8^n). Does that answer your ""what if"" question? :)",0,16.0,9.0
2820,0,It looks like a bg image behind an actual image.  Are you sure the img isn't a broken link?,0,13.0,9.0
2821,0,"If the set is {1,2,3} will the list be {1,2,3,3,4,5,6}? In other words, can there be duplicates in the input list?",0,13.0,15.0
2822,1,"@Gumbo: Since i don't want to take k as input, i simply called as random clustering. Is that lead to something else?",0,15.0,1.0
2823,0,"So, did you get it to startup?  What was it trying to do?",0,14.0,13.0
2824,0,"How would look your formula like after removing one, two, or all connectives? Could you give an example?",1,16.0,13.0
2825,0,"What language is this? (apologies for ignorance, assuming C#?)",1,20.0,13.0
2826,0,"I want to use an already existing encryption algorithm, so how am I designing this from scratch? I need to add somekind of code myself though to actually use this algorithm, right?",0,13.0,18.0
2827,1,"What is a bipartite graph, really? http://en.wikipedia.org/wiki/Bipartite_graph doesn't say the two node sets should have the same numbers of elements ... so one set can be just empty, is that also a bipartite graph?",0,17.0,1.0
2828,0,Specify what you mean by black-box. Does the adversary have access to the allocated addresses?,0,13.0,20.0
2829,0,"It looks to me that you don't simply want to combine them, you want them to be merged them together evenly like a zipper or cars politely merging on a highway. Am I correct?",0,16.0,10.0
2830,0,"Presumably follows on from your previous question http://stackoverflow.com/questions/4983820/excel-functions It was suggested in the answers to that question to use `=MAX(0, SUM(A1:A5))` to replace a negative number resulting from a formula with zero although the `SUM(A1:A5)` part seems to have been given as an example rather than as part of your requirements. Do you actually have any need to look at the range `A1:A5`?",0,14.0,9.0
2831,0,"What do you mean by ""All rows are sorted, and all columns are sorted""?
for example, [1,4;2,3],how is that sorted according to your precondition?",0,13.0,17.0
2832,0,Which shell? How have you tried to do this so far?,0,13.0,17.0
2833,0,What good is that number of partitions to you? Do you need a number or actual list of transitions?,0,12.0,21.0
2834,0,"Why not keep the numbers in memory? Should be what, 100 MBytes?",-1,13.0,18.0
2835,0,@Luke: what programming languages are supported on your server on which this webpage with song+artist+album is hosted? Would you mind posting a link to that JSON data?,1,16.0,13.0
2836,0,I have gone through Mergesort from back to front and final data will be generated at the end of the second array.This case second array or resultant array may have some empty spaces in the front. Any better way than this?,0,14.0,21.0
2837,0,"@Jake - `O(log^2(n))`? But `pow(a,n)` can be done in `O(log n)`?",0,13.0,9.0
2838,0,"""invertHash"", I suppose. But honestly, why does it matter what you name your own functions?",-1,10.0,17.0
2839,0,Can you describe how it crashes? Do you get any kind of error message or exception?,1,17.0,12.0
2840,0,"+1, awesome problem.  BTW, do you mean ""You have %d unread messages""?",1,18.0,21.0
2841,0,"""think I've pointed out something that is not yet satisfactorily proven""?  What have you pointed out that's not proven formally?",-1,11.0,5.0
2842,1,"At a glance, I can't see anything wrong with the code (I have an app that uses UIImagePNGRepresenation the same way you do). What exactly is going wrong?",0,17.0,1.0
2843,0,What have you tried?  Do you have any code snippets to post?,0,17.0,12.0
2844,0,What version of bash?  did you try using `#!/bin/bash` ?,0,15.0,20.0
2845,0,"We need some more details, what is the format? How are you parsing it?",0,13.0,21.0
2846,0,"not sure how the table is storing the tuples or if i'm understanding correctly, but, don't you already have that information? if there is a table with the tuples, say, tuple_table with tuples (kn, gm), and you want which k element (coming from set A) maps to which g element (coming from set B) wouldn't a simple select on the tuple_table do it?",-1,13.0,9.0
2847,0,So how do you get it working again?  iisreset?,0,14.0,5.0
2848,0,@StealthRT - That seems to me like more of a problem with the .NET framework then rather than Visual Studio. Try re-installing the .NET framework as I think I am correct in saying that a re-install of VS won't necessarily re-install this?,0,14.0,21.0
2849,0,Would `ABABABAB` be `4(AB)` or `2(2(AB))`? or `2(ABAB)`?,0,13.0,13.0
2850,0,"@Cyber: What was that adequate solution?  Could you post it in detail, for people in the future who have this problem?",1,15.0,11.0
2851,0,"It's not really clear what you're asking. Do you have to implement these two functions, or are they implemented and you need to use them for something?",0,13.0,17.0
2852,0,I'm unclear on what you're asking; is the registry entry _not_ deleting (or returning after you've deleted it).  Or is the debugger prompt still appearing despite having deleted the registry setting?,-1,13.0,7.0
2853,0,"Are you running Visual Studio with elevation, i.e. as Administrator?",0,13.0,17.0
2854,0,"Did you hit Ctrl+F7 and typed 'someStringList.DoSth'
 in Evaluate/Modify window?",0,15.0,11.0
2855,0,"Ozan asks a good question below.  Out of curiosity, is this just a logic puzzle, or is there a reason someone would need to avoid basic language constructs?",1,21.0,14.0
2856,0,OnDrawItem sounds good. Why could you not get it to work?,0,15.0,9.0
2857,1,"@sepp2k isn't fnc declaration and ""worded"" postcondition sufficient for this task (I wasn't given definition at all by the way)? What for would one need to see guts of a fnc in order to be able to give formal proof for postcondition?",-1,11.0,21.0
2858,1,"What do you mean by bare-bones? Supporting nothing, but A lookups? :)",0,16.0,6.0
2859,0,"What are ""the proper elements""? Are you given *two* matrices, one the ""source"" matrix and one a ""target"" matrix and you must decide in which order to ""encounter"" the elements so as to get the ""target"" matrix?",0,16.0,13.0
2860,0,"That's odd, it only does that on my browser. Any idea why?",0,14.0,18.0
2861,0,"[Google Image Search](http://www.google.com/insidesearch/searchbyimage.html) does this to an extent. However, there seems to be no API for this (yet?).",0,13.0,17.0
2862,1,"So this *is* a trick question, right? Or am I just completely useless?",-1,11.0,1.0
2863,0,"As I recall, SoftIce was very sensitive about which version of Windows it was running on. Have you made sure the version you installed is compatible with whatever service pack you are running?",1,15.0,9.0
2864,0,"I'm sure there is a way to tackle this problem, but we'll need more information. Can you try explaining the issue a bit more thoroughly?",1,17.0,25.0
2865,0,So you want to use 256bits to make sure 1 bit was sent correctly. How will you make sure the hash is correct with a 2**20?,0,13.0,17.0
2866,0,Heey. Whaat's wrong with my question?,-1,13.0,21.0
2867,0,"@Daniel: Can't reproduce with Windows 7 `cmd.exe`, and I don't remember a ever using a text-only (no curses or anything) command line application that reacts on ESC. Perhaps some shells pass ESC one (but what character code would that be?).",0,17.0,13.0
2868,0,Looks like you should have started your homework a bit earlier.  What have you tried?,-1,13.0,18.0
2869,0,@Mat is there a NOP for oracle? how can I abort the statements from being executed from within the trigger?,1,17.0,13.0
2870,0,Are there any other limitations on a_i? for example a_i >=0?,1,20.0,15.0
2871,0,Is there a performance requirement ? Should it be a fast method ?,0,15.0,21.0
2872,0,"@PeterAllenWebb - can you define 'Not in the list'. If I have {2, 3, 5} is the answer 1 or 4?",1,17.0,20.0
2873,0,"Do you need the configurations to match? (x, y, heading), or just the positions (x,y)?",0,13.0,17.0
2874,0,"It _was_ a homework, but few minutes ago there was a deadline (solutions should be submited online), so I am interested in solution, because I couldn't find any (solution wont't be presented in class and I am interested how to solve this problem). So, I thought I don't need to use _homework_ tag, do I?",0,13.0,19.0
2875,0,"It will show whichever class library you had selected as ""Set as Startup Project"", won't it? Did you mean ""How can I select which *usercontrol* the testcontainer will show""?",0,16.0,12.0
2876,0,you will certainly find something on the spec. Have you tried?,-1,9.0,13.0
2877,0,I love it. Two immediate thoughts (1) what about mapping the space based on probabilities (2) what would a scheme to try and identify the or incorrect answers look like?,1,17.0,21.0
2878,0,I've gotten that and I remember it went away after a few seconds and then the app would eventually launch.  Are you getting that?,1,17.0,25.0
2879,0,@belisarius done. clear now?,-1,9.0,9.0
2880,0,"Minimum number of pictures per card, or minimum number of pictures given that there are 8 per card? Also, does every picture have to be matchable?",0,17.0,9.0
